@relation 'P1BotAgent-freq_1-1803_120855-training-weka.filters.unsupervised.attribute.Remove-R1-8,21-26,33-36,38-40'

@attribute nearestEnemyLeftDistance numeric
@attribute nearestEnemyLef_X numeric
@attribute nearestEnemyLeft_Y numeric
@attribute nearestEnemyRightDistance numeric
@attribute nearestEnemyRight_X numeric
@attribute nearestEnemyRight_Y numeric
@attribute nearestBlockLeftDistance numeric
@attribute nearestBlockLeft_X numeric
@attribute nearestBlockLeft_Y numeric
@attribute nearestBlockRightDistance numeric
@attribute nearestBlockRight_X numeric
@attribute nearestBlockRight_Y numeric
@attribute enemyNearRight {0,1}
@attribute blockNearRight {0,1}
@attribute enemyAheadOnFloorHeight {0,1}
@attribute blockAheadOnFloorHeight {0,1}
@attribute isMarioOnGround {0,1}
@attribute isMarioAbleToJump {0,1}
@attribute isSlopeDown {0,1}
@attribute actionKey {0,1,2,3}

@data
3.162,6,10,12.728,18,18,9,0,9,3,12,9,0,0,0,1,0,0,0,2
3.162,6,10,12.728,18,18,9,0,9,3,12,9,0,0,0,1,0,0,0,2
3.162,6,10,12.728,18,18,9,0,9,3,12,9,0,0,0,1,1,0,1,2
4.123,5,10,12.728,18,18,12.728,0,0,2,11,9,0,1,0,1,1,1,1,2
4.123,5,10,12.728,18,18,12.728,0,0,2,11,9,0,1,0,1,0,0,0,3
4.472,5,11,9.22,18,11,12.728,0,0,12.728,18,18,0,0,0,1,0,0,0,3
6.708,3,12,8.544,17,12,12.728,0,0,12.728,18,18,0,0,0,0,0,0,0,3
6.708,3,12,8.544,17,12,12.728,0,0,12.728,18,18,0,0,0,0,0,0,0,2
7.211,3,13,8.944,17,13,12.728,0,0,12.728,18,18,0,0,0,0,0,0,0,2
7.616,2,12,7.616,16,12,12.728,0,0,12.728,18,18,0,0,0,0,0,0,0,2
7.616,2,12,7.616,16,12,12.728,0,0,12.728,18,18,0,0,0,0,0,0,0,2
7.616,2,12,7.616,16,12,12.728,0,0,12.728,18,18,0,0,0,0,0,0,0,2
8.246,1,11,6.325,15,11,12.728,0,0,11.402,18,2,0,0,0,0,0,0,0,2
8.246,1,11,6.325,15,11,12.728,0,0,11.402,18,2,0,0,0,0,0,0,0,2
9.22,0,11,4.472,13,11,12.728,0,0,10.63,17,2,0,0,0,1,1,0,1,2
9.055,0,10,4.123,13,10,1,8,9,2,11,9,0,1,0,1,0,1,0,2
9,0,9,4,13,9,1,8,9,2,11,9,0,1,0,1,0,0,0,3
12.728,0,0,3,12,9,2,7,9,1,10,9,0,1,0,1,1,0,0,3
12.728,0,0,3,12,9,2,7,9,1,10,9,0,1,0,1,1,1,0,2
12.728,0,0,3,12,9,2,7,9,1,10,9,0,1,0,1,0,0,0,3
9.055,0,10,3.162,12,10,2,7,9,1,10,9,0,1,0,1,0,0,0,3
9.22,0,11,3.606,12,11,12.728,0,0,9.899,16,2,0,0,0,1,0,0,0,3
9.487,0,12,4.243,12,12,12.728,0,0,9.22,16,3,0,0,0,0,0,0,0,3
9.487,0,12,4.243,12,12,12.728,0,0,9.22,16,3,0,0,0,0,0,0,0,2
12.728,0,0,3.606,11,12,12.728,0,0,8.485,15,3,0,0,0,0,0,0,0,2
12.728,0,0,3.606,11,12,12.728,0,0,8.485,15,3,0,0,0,0,0,0,0,2
12.728,0,0,3.606,11,12,12.728,0,0,8.485,15,3,0,0,0,0,0,0,0,2
12.728,0,0,2.828,11,11,12.728,0,0,9.22,15,2,0,0,0,1,0,0,0,2
12.728,0,0,3.606,12,11,12.728,0,0,9.22,15,2,0,0,0,1,1,0,1,2
9.22,0,11,3.606,12,11,12.728,0,0,9.22,15,2,0,0,0,1,1,1,1,2
12.728,0,0,2.828,11,11,12.728,0,0,8.602,14,2,0,0,0,0,1,1,1,2
12.728,0,0,2.828,11,11,12.728,0,0,8.602,14,2,0,0,0,0,1,1,1,2
12.728,0,0,2.828,11,11,12.728,0,0,8.602,14,2,0,0,0,0,1,1,1,2
12.728,0,0,2.828,11,11,12.728,0,0,8.602,14,2,0,0,0,0,1,1,1,2
12.728,0,0,2.236,10,11,12.728,0,0,8.062,13,2,0,0,0,0,1,1,1,2
12.728,0,0,1.414,10,10,1,8,9,8.944,13,1,0,0,1,0,0,1,0,2
12.728,0,0,1.414,10,10,1,8,9,8.944,13,1,0,0,1,0,0,0,0,2
12.728,0,0,1.414,10,10,2,7,9,8.544,12,1,0,0,1,0,0,0,0,2
12.728,0,0,3.162,12,10,2,7,9,6,15,9,0,0,0,1,0,0,0,2
12.728,0,0,3.606,12,11,2,7,9,8.544,12,1,0,0,0,0,0,0,0,2
12.728,0,0,3.606,11,12,12.728,0,0,7.28,11,2,0,0,0,0,0,0,0,2
12.728,0,0,3.606,11,12,12.728,0,0,7.28,11,2,0,0,0,0,0,0,0,2
12.728,0,0,3.606,11,12,12.728,0,0,7.28,11,2,0,0,0,0,0,0,0,2
12.728,0,0,3.606,11,12,12.728,0,0,7.28,11,2,0,0,0,0,0,0,0,2
12.728,0,0,3.162,10,12,12.728,0,0,7,16,9,0,0,0,0,0,0,0,2
12.728,0,0,2.236,10,11,4,5,9,7,16,9,0,0,0,0,0,0,0,2
12.728,0,0,2.236,10,11,4,5,9,7,16,9,0,0,0,0,0,0,0,2
1.414,8,10,12.728,18,18,5,4,9,3,12,9,0,0,0,0,0,0,0,2
1,8,9,12.728,18,18,2,7,9,3,12,9,0,0,0,1,0,0,0,2
1,8,9,12.728,18,18,2,7,9,3,12,9,0,0,0,1,1,0,0,2
2,7,9,12.728,18,18,3,6,9,2,11,9,0,1,0,1,1,1,0,2
2,7,9,12.728,18,18,3,6,9,2,11,9,0,1,0,1,0,0,0,3
2.236,7,10,12.728,18,18,6,3,9,2,11,9,0,1,0,1,0,0,0,3
3.606,6,11,12.728,18,18,7,2,9,4,13,9,0,0,0,1,0,0,0,3
4.243,6,12,12.728,18,18,7.071,8,2,4,13,9,0,0,0,0,0,0,0,3
4.243,6,12,12.728,18,18,7.071,8,2,4,13,9,0,0,0,0,0,0,0,2
5,5,12,12.728,18,18,7.28,7,2,3,12,9,0,0,0,0,0,0,0,2
5,5,12,12.728,18,18,7.28,7,2,3,12,9,0,0,0,0,0,0,0,2
5,5,12,9.055,18,10,7.28,7,2,3,12,9,0,0,0,0,0,0,0,2
5.385,4,11,8,17,9,8.544,6,1,2,11,9,0,1,0,1,0,0,0,2
4.472,5,11,8,17,9,8.544,6,1,2,11,9,0,1,0,1,1,0,0,2
4.472,5,11,8,17,9,8.544,6,1,2,11,9,0,1,0,1,1,1,0,2
5.385,4,11,7,16,9,8.944,5,1,1,10,9,0,1,0,1,0,0,0,3
5.831,4,12,7.071,16,10,8.062,5,2,1,10,9,0,1,0,1,0,0,0,3
6.403,4,13,7.28,16,11,7.211,5,3,12.728,18,18,0,0,0,1,0,0,0,3
7.071,4,14,7.616,16,12,6.403,5,4,12.728,18,18,0,0,0,0,0,0,0,3
7.071,4,14,7.616,16,12,6.403,5,4,12.728,18,18,0,0,0,0,0,0,0,2
7.071,4,14,7.616,16,12,6.403,5,4,12.728,18,18,0,0,0,0,0,0,0,2
7.81,3,14,6.708,15,12,7.071,4,4,10.296,18,4,0,0,0,0,0,0,0,2
7.071,4,14,6.708,15,12,7.071,4,4,10.296,18,4,0,0,0,0,0,0,0,2
6.403,4,13,6.325,15,11,7.81,4,3,10.817,18,3,0,0,0,1,0,0,0,2
6.403,4,13,6.325,15,11,7.81,4,3,10.817,18,3,0,0,0,1,1,0,1,2
6.403,4,13,7.28,16,11,7.81,4,3,10.817,18,3,0,0,0,1,1,1,1,2
6.403,4,13,7.28,16,11,7.81,4,3,10.817,18,3,0,0,0,1,1,1,1,2
7.211,3,13,6.325,15,11,8.485,3,3,10,17,3,0,0,0,0,1,1,1,2
7.211,3,13,6.325,15,11,8.485,3,3,10,17,3,0,0,0,0,1,1,1,2
7.211,3,13,6.325,15,11,8.485,3,3,10,17,3,0,0,0,0,1,1,1,2
7.211,3,13,6.325,15,11,8.485,3,3,10,17,3,0,0,0,0,1,1,1,2
8.062,2,13,5.385,14,11,9.22,2,3,9.22,16,3,0,0,0,1,1,1,1,2
7.211,3,13,5.385,14,11,9.22,2,3,9.22,16,3,0,0,0,1,0,0,0,3
7.81,3,14,5.831,14,12,8.602,2,4,8.602,16,4,0,0,0,0,0,0,0,3
9.22,2,15,6.403,14,13,8.944,1,5,7.211,15,5,0,0,0,0,0,0,0,3
9.899,2,16,7.071,14,14,8.544,1,6,6.708,15,6,0,0,0,0,0,0,0,3
9.899,2,16,7.071,14,14,8.544,1,6,6.708,15,6,0,0,0,0,0,0,0,2
10.63,1,16,6.403,13,14,9.487,0,6,5.831,14,6,0,0,0,0,0,0,0,2
10.63,1,16,6.403,13,14,9.487,0,6,5.831,14,6,0,0,0,0,0,0,0,2
10.63,1,16,6.403,13,14,9.487,0,6,5.831,14,6,0,0,0,0,0,0,0,2
10,1,15,5.657,13,13,9.849,0,5,6.403,14,5,0,0,0,0,0,0,0,2
10.817,0,15,5,12,13,12.728,0,0,5.657,13,5,0,0,0,0,0,0,0,2
10.296,0,14,4.243,12,12,12.728,0,0,6.403,13,4,0,0,0,0,0,0,0,2
9.849,0,13,3.606,12,11,12.728,0,0,7.071,16,8,0,0,0,0,0,0,0,2
12.728,0,0,3.162,12,10,1,8,9,6.325,15,7,0,0,0,0,0,0,0,2
12.728,0,0,3,12,9,1,8,9,6.708,15,6,0,0,0,1,0,0,0,2
12.728,0,0,3,12,9,1,8,9,6.708,15,6,0,0,0,1,1,0,0,2
12.728,0,0,2,11,9,2,7,9,5.831,14,6,1,0,0,1,1,1,0,2
12.728,0,0,2,11,9,2,7,9,5.831,14,6,1,0,0,1,0,0,0,3
12.728,0,0,2.236,11,10,2,7,9,5.385,14,7,0,0,1,0,0,0,0,3
12.728,0,0,2.236,10,11,12.728,0,0,4.123,13,8,0,0,0,0,0,0,0,3
12.728,0,0,2.236,10,11,12.728,0,0,4.123,13,8,0,0,0,0,0,0,0,2
12.728,0,0,3.162,10,12,12.728,0,0,4,13,9,0,0,0,0,0,0,0,2
12.728,0,0,2.236,10,11,6,9,3,3.162,12,8,0,0,0,0,0,0,0,2
12.728,0,0,2.236,10,11,6,9,3,3.162,12,8,0,0,0,0,0,0,0,2
12.728,0,0,2.236,10,11,6,9,3,3.162,12,8,0,0,0,0,0,0,0,2
2,9,11,6.325,15,11,5,4,9,2.828,11,7,0,0,0,0,0,0,0,2
2,9,11,6.325,15,11,5,4,9,2.828,11,7,0,0,0,0,0,0,0,2
1,9,10,5.099,14,10,5,4,9,3.606,11,6,0,0,0,1,0,0,0,2
1.414,8,10,4.123,13,10,6,3,9,3.162,10,6,0,0,0,1,1,0,1,2
1.414,8,10,4.123,13,10,6,3,9,3.162,10,6,0,0,0,1,1,1,1,2
1.414,8,10,4.123,13,10,6,3,9,3.162,10,6,0,0,0,1,1,1,1,2
2.236,7,10,3.162,12,10,3,9,6,3.162,10,6,0,0,0,1,1,1,1,2
2.236,7,10,3.162,12,10,3,9,6,3.162,10,6,0,0,0,1,1,1,1,2
2.236,7,10,3.162,12,10,3,9,6,3.162,10,6,0,0,0,1,1,1,1,2
3,6,9,2,11,9,1,8,9,1,10,9,1,1,0,1,0,1,0,2
3,6,9,2,11,9,1,8,9,1,10,9,1,1,0,1,0,0,0,3
3,6,9,2,11,9,1,8,9,1,10,9,1,1,0,1,1,0,0,3
3,6,9,2,11,9,1,8,9,1,10,9,1,1,0,1,1,1,0,2
3,6,9,2,11,9,1,8,9,1,10,9,1,1,0,1,0,0,0,3
3.162,6,10,2.236,11,10,3,9,6,3.162,10,6,0,0,1,1,0,0,0,3
3.606,6,11,2.828,11,11,2,9,7,2.236,10,7,0,0,0,0,0,0,0,3
3.606,6,11,3.606,12,11,2,9,7,2.236,10,7,0,0,0,0,0,0,0,2
4.472,5,11,2.828,11,11,2,9,7,2.236,10,7,0,0,0,0,0,0,0,2
4.123,5,10,2.236,11,10,3,9,6,3.162,10,6,0,0,1,0,0,0,0,2
4.123,5,10,2.236,11,10,3,9,6,3.162,10,6,0,0,1,0,0,0,0,2
4.123,5,10,2.236,11,10,3,9,6,3.162,10,6,0,0,1,0,1,0,1,2
4.123,5,10,2.236,11,10,3,9,6,3.162,10,6,0,0,1,0,1,1,1,2
4.123,5,10,2.236,11,10,3,9,6,3.162,10,6,0,0,1,0,1,1,1,2
5.099,4,10,1.414,10,10,3,9,6,8.062,10,1,0,0,1,0,1,1,1,2
5,4,9,1,10,9,1,8,9,9.055,10,0,1,0,0,1,0,1,0,2
5,4,9,2,11,9,1,8,9,9.055,10,0,1,0,0,1,0,0,0,3
5,4,9,2,11,9,1,8,9,9.055,10,0,1,0,0,1,1,0,0,3
6,3,9,1,10,9,2,7,9,12.728,18,18,1,0,0,1,1,1,0,2
6,3,9,1,10,9,2,7,9,12.728,18,18,1,0,0,1,0,0,0,3
6.083,3,10,1.414,10,10,3.162,8,6,12.728,18,18,0,0,1,0,0,0,0,3
2,9,11,8.062,16,13,2.828,7,7,12.728,18,18,0,0,0,0,0,0,0,3
2,9,11,7.211,15,13,2.828,7,7,12.728,18,18,0,0,0,0,0,0,0,2
3,9,12,7.81,15,14,2.236,7,8,12.728,18,18,0,0,0,0,0,0,0,2
2.236,8,11,6.403,14,13,3.606,6,7,12.728,18,18,0,0,0,0,0,0,0,2
2.236,8,11,6.403,14,13,3.606,6,7,12.728,18,18,0,0,0,0,0,0,0,2
2,9,11,6.403,14,13,3.606,6,7,12.728,18,18,0,0,0,0,0,0,0,2
1,9,10,5.831,14,12,4.243,6,6,12.728,18,18,0,0,0,0,0,0,0,2
1.414,8,10,5,13,12,5,5,6,12.728,18,18,0,0,0,0,0,0,0,2
1,8,9,4.472,13,11,5,4,9,12.728,18,18,0,0,0,1,0,0,0,2
1,8,9,4.472,13,11,5,4,9,12.728,18,18,0,0,0,1,1,0,0,2
2,7,9,3.606,12,11,6,3,9,12.728,18,18,0,0,0,1,1,1,0,2
2,7,9,3.606,12,11,6,3,9,12.728,18,18,0,0,0,1,1,1,0,2
2,7,9,3.606,12,11,6,3,9,12.728,18,18,0,0,0,1,1,1,0,2
3,6,9,2.828,11,11,7,2,9,12.728,18,18,0,0,0,1,1,1,1,2
2,7,9,2.828,11,11,7,2,9,12.728,18,18,0,0,0,1,1,1,1,2
2,7,9,3.606,12,11,7,2,9,12.728,18,18,0,0,0,1,1,1,1,2
3,6,9,2.828,11,11,8,1,9,12.728,18,18,0,0,0,0,1,1,1,2
3,6,9,2.828,11,11,8,1,9,12.728,18,18,0,0,0,0,1,1,1,2
3,6,9,2.828,11,11,8,1,9,12.728,18,18,0,0,0,0,1,1,1,2
4,5,9,2.236,10,11,8.944,1,5,12.728,18,18,0,0,0,0,1,1,1,2
4.123,5,8,1.414,10,10,1,8,9,6,15,9,0,0,1,0,0,1,0,2
4.123,5,8,1.414,10,10,1,8,9,6,15,9,0,0,1,0,0,0,0,2
1,9,10,3.162,12,10,2,7,9,5,14,9,0,0,0,0,0,0,0,2
4.472,5,7,3,12,9,2,7,9,5,14,9,0,0,0,1,0,0,0,2
4.123,5,8,3.162,12,10,2,7,9,5,14,9,0,0,0,0,0,0,0,2
5,4,9,2.828,11,11,12.728,0,0,8,17,9,0,0,0,0,0,0,0,2
5,4,9,2.236,10,11,12.728,0,0,8,17,9,0,0,0,0,0,0,0,2
5,4,9,2.236,10,11,12.728,0,0,8,17,9,0,0,0,0,0,0,0,2
2,9,11,2.828,11,11,12.728,0,0,7,16,9,0,0,0,0,0,0,0,2
2,9,11,2.828,11,11,12.728,0,0,7,16,9,0,0,0,0,0,0,0,2
1,9,10,2.236,11,10,4,5,9,3,12,9,0,0,1,0,0,0,0,2
1.414,8,10,1.414,10,10,5,4,9,2,11,9,0,1,1,1,0,0,0,2
1,8,9,1,10,9,5,4,9,2,11,9,1,1,0,1,0,0,0,2
1,8,9,9.22,18,7,5,4,9,2,11,9,0,1,0,1,0,0,0,2
2.236,7,10,8.062,17,8,6,3,9,1,10,9,0,1,0,1,0,0,0,2
2.828,7,11,8,17,9,12.728,0,0,5,14,9,0,0,0,1,0,0,0,2
4.472,5,11,7,16,9,12.728,0,0,4,13,9,0,0,0,1,0,0,0,2
4.472,5,11,7,16,9,12.728,0,0,4,13,9,0,0,0,1,0,0,0,2
4.472,5,11,7,16,9,12.728,0,0,4,13,9,0,0,0,1,0,0,0,2
5.385,4,11,6,15,9,12.728,0,0,3,12,9,0,0,0,1,0,0,0,2
5.385,4,11,6,15,9,12.728,0,0,3,12,9,0,0,0,1,1,0,0,2
5.385,4,11,6,15,9,12.728,0,0,3,12,9,0,0,0,1,1,1,0,2
6.325,3,11,4,13,9,12.728,0,0,2,11,9,0,1,0,1,1,1,0,2
6.325,3,11,4,13,9,12.728,0,0,2,11,9,0,1,0,1,0,0,0,3
6.708,3,12,4.123,13,10,12.728,0,0,12.728,18,18,0,0,0,1,0,0,0,3
8.944,1,13,3.606,12,11,12.728,0,0,10.296,18,4,0,0,0,0,0,0,0,3
8.944,1,13,3.606,12,11,12.728,0,0,10.296,18,4,0,0,0,0,0,0,0,2
9.434,1,14,4.243,12,12,12.728,0,0,9.849,18,5,0,0,0,0,0,0,0,2
9.849,0,13,2.828,11,11,12.728,0,0,9.434,17,4,0,0,0,0,0,0,0,2
9.849,0,13,2.828,11,11,12.728,0,0,9.434,17,4,0,0,0,0,0,0,0,2
9.849,0,13,2.828,11,11,12.728,0,0,9.434,17,4,0,0,0,0,0,0,0,2
12.728,0,0,1.414,10,10,12.728,0,0,9.22,16,3,0,0,1,0,0,0,0,2
12.728,0,0,1.414,10,10,12.728,0,0,9.22,16,3,0,0,1,0,0,0,0,2
12.728,0,0,1.414,10,10,12.728,0,0,9.22,16,3,0,0,1,0,1,0,1,2
1,9,10,4.243,12,12,12.728,0,0,8.485,15,3,0,0,0,0,1,1,1,2
12.728,0,0,3.606,12,11,1,8,9,9.22,15,2,0,0,0,1,0,1,0,2
12.728,0,0,4.243,12,12,12.728,0,0,8.485,15,3,0,0,0,0,0,0,0,2
12.728,0,0,4.472,11,13,12.728,0,0,7.071,14,4,0,0,0,0,0,0,0,2
12.728,0,0,4.472,11,13,12.728,0,0,7.071,14,4,0,0,0,0,0,0,0,2
12.728,0,0,4.472,11,13,12.728,0,0,7.071,14,4,0,0,0,0,0,0,0,2
12.728,0,0,4.123,10,13,12.728,0,0,6.403,13,4,0,0,0,0,0,0,0,2
12.728,0,0,4.123,10,13,12.728,0,0,6.403,13,4,0,0,0,0,0,0,0,2
12.728,0,0,3.162,10,12,12.728,0,0,7.211,13,3,0,0,0,0,0,0,0,2
3,9,12,8.246,17,11,12.728,0,0,6.708,12,3,0,0,0,0,0,0,0,2
2,9,11,8.062,17,10,4,5,9,7.616,12,2,0,0,0,0,0,0,0,2
2,9,11,8.246,17,11,4,5,9,7.616,12,2,0,0,0,0,1,0,1,2
2.236,8,11,7.28,16,11,5,4,9,7.28,11,2,0,0,0,0,1,1,1,2
1.414,8,10,7.071,16,10,1,8,9,3,12,9,0,0,0,1,0,1,0,2
1.414,8,10,7.071,16,10,1,8,9,3,12,9,0,0,0,1,1,0,0,2
2.236,7,10,6.083,15,10,2,7,9,2,11,9,0,1,0,1,1,1,0,2
2.236,7,10,6.083,15,10,2,7,9,2,11,9,0,1,0,1,0,0,0,3
2.828,7,11,5.385,14,11,6,3,9,7.071,10,2,0,0,0,1,0,0,0,3
4.243,6,12,5,13,12,6,9,3,12.728,18,18,0,0,0,0,0,0,0,3
4.243,6,12,5,13,12,6,9,3,12.728,18,18,0,0,0,0,0,0,0,2
5,6,13,5.657,13,13,5,9,4,12.728,18,18,0,0,0,0,0,0,0,2
5,5,12,4.243,12,12,6.083,8,3,12.728,18,18,0,0,0,0,0,0,0,2
5,5,12,4.243,12,12,6.083,8,3,12.728,18,18,0,0,0,0,0,0,0,2
5,5,12,4.243,12,12,6.083,8,3,12.728,18,18,0,0,0,0,0,0,0,2
5.385,4,11,2.828,11,11,7.28,7,2,7,16,9,0,0,0,1,0,0,0,2
5.385,4,11,2.828,11,11,7.28,7,2,7,16,9,0,0,0,1,0,0,0,2
5.385,4,11,2.828,11,11,7.28,7,2,7,16,9,0,0,0,1,1,0,1,2
6.325,3,11,2.236,10,11,7.616,6,2,6,15,9,0,0,0,0,1,1,1,2
6.325,3,11,2.236,10,11,7.616,6,2,6,15,9,0,0,0,0,1,1,1,2
2,9,11,4.123,13,8,8.062,5,2,5,14,9,0,0,0,0,1,1,1,2
1,9,10,4.472,13,7,1,8,9,5,14,9,0,0,0,1,0,1,0,2
1,9,10,1.414,10,10,1,8,9,5,14,9,0,0,1,1,0,0,0,2
1,8,9,4.243,12,6,2,7,9,1,10,9,0,1,0,1,0,0,0,2
1.414,8,10,3.162,12,8,2,7,9,4,13,9,0,0,0,1,0,0,0,2
2.236,8,11,3,12,9,8.602,4,2,4,13,9,0,0,0,0,0,0,0,2
2.236,8,11,2,11,9,9.22,3,2,3,12,9,1,0,0,0,0,0,0,2
2.236,8,11,2.236,11,10,9.22,3,2,3,12,9,0,0,1,0,0,0,0,2
2.236,8,11,2.236,11,10,9.22,3,2,3,12,9,0,0,1,0,0,0,0,2
1,9,10,8.246,17,11,9.899,2,2,2,11,9,0,1,0,1,0,0,0,2
2.236,7,10,8.062,17,10,4,5,9,2,11,9,0,1,0,1,0,0,0,2
2.828,7,11,8.246,17,11,9.899,2,2,2,11,9,0,1,0,1,0,0,0,2
4.243,6,12,7.616,16,12,10,1,3,12.728,18,18,0,0,0,1,0,0,0,2
4.243,6,12,7.616,16,12,10,1,3,12.728,18,18,0,0,0,1,0,0,0,2
4.243,6,12,7.616,16,12,10,1,3,12.728,18,18,0,0,0,1,0,0,0,2
5,5,12,6.708,15,12,10.817,0,3,12.728,18,18,0,0,0,1,0,0,0,2
5,5,12,6.708,15,12,10.817,0,3,12.728,18,18,0,0,0,1,0,0,0,2
5,5,12,7.616,16,12,10.817,0,3,12.728,18,18,0,0,0,1,1,0,0,2
5.831,4,12,6.708,15,12,12.728,0,0,12.728,18,18,0,0,0,1,1,1,0,2
5.831,4,12,6.708,15,12,12.728,0,0,12.728,18,18,0,0,0,1,1,1,0,2
6.708,3,12,6.708,15,12,12.728,0,0,12.728,18,18,0,0,0,1,1,1,0,2
7.616,2,12,5.831,14,12,12.728,0,0,12.728,18,18,0,0,0,1,1,1,0,2
7.616,2,12,5.831,14,12,12.728,0,0,12.728,18,18,0,0,0,1,1,1,0,2
7.616,2,12,5.831,14,12,12.728,0,0,12.728,18,18,0,0,0,1,1,1,0,2
8.544,1,12,5,13,12,12.728,0,0,12.728,18,18,0,0,0,1,1,1,1,2
8.544,1,12,5,13,12,12.728,0,0,12.728,18,18,0,0,0,1,1,1,1,2
8.544,1,12,5,13,12,12.728,0,0,12.728,18,18,0,0,0,1,1,1,1,2
9.487,0,12,5,13,12,12.728,0,0,12.728,18,18,0,0,0,0,1,1,1,2
9.487,0,12,5,13,12,12.728,0,0,12.728,18,18,0,0,0,0,1,1,1,2
9.487,0,12,5,13,12,12.728,0,0,12.728,18,18,0,0,0,0,1,1,1,2
12.728,0,0,4.243,12,12,12.728,0,0,12.728,18,18,0,0,0,0,1,1,1,2
12.728,0,0,4.243,12,12,12.728,0,0,12.728,18,18,0,0,0,0,0,1,0,2
12.728,0,0,3.606,12,11,1,8,9,5,14,9,0,0,0,0,0,0,0,2
12.728,0,0,2.828,11,11,2,7,9,4,13,9,0,0,0,0,0,0,0,2
12.728,0,0,2.236,11,10,2,7,9,4,13,9,0,0,1,0,0,0,0,2
12.728,0,0,1.414,10,10,2,7,9,4,13,9,0,0,1,0,0,0,0,2
12.728,0,0,2,11,9,3,6,9,3,12,9,1,0,0,1,0,0,0,2
12.728,0,0,2.236,11,10,3,6,9,3,12,9,0,0,1,0,0,0,0,2
12.728,0,0,2.828,11,11,3,6,9,3,12,9,0,0,0,0,0,0,0,2
12.728,0,0,2.236,10,11,4,5,9,2,11,9,0,1,0,1,0,0,0,2
12.728,0,0,2.236,10,11,4,5,9,2,11,9,0,1,0,1,0,0,0,2
12.728,0,0,2.236,10,11,4,5,9,2,11,9,0,1,0,1,0,0,0,2
2,9,11,8.246,17,11,5,4,9,1,10,9,0,1,0,1,0,0,0,2
1,9,10,9.055,18,10,5,4,9,1,10,9,0,1,0,1,0,0,0,2
1,9,10,9.055,18,10,5,4,9,1,10,9,0,1,0,1,0,0,0,2
12.728,0,0,9,18,9,5,4,9,1,10,9,0,1,0,1,0,0,0,2
12.728,0,0,9.055,18,10,5,4,9,1,10,9,0,1,0,1,0,0,0,2
12.728,0,0,9.22,18,11,5,4,9,1,10,9,0,1,0,1,0,0,0,2
12.728,0,0,9.22,18,11,5,4,9,1,10,9,0,1,0,1,0,0,0,2
12.728,0,0,9.22,18,11,5,4,9,1,10,9,0,1,0,1,0,0,0,2
12.728,0,0,9.22,18,11,5,4,9,1,10,9,0,1,0,1,0,0,0,2
12.728,0,0,9.22,18,11,5,4,9,1,10,9,0,1,0,1,0,0,0,2
12.728,0,0,12.728,18,18,5,4,9,1,10,9,0,1,0,1,0,0,0,2
12.728,0,0,12.728,18,18,5,4,9,1,10,9,0,1,0,1,0,0,0,2
12.728,0,0,12.728,18,18,5,4,9,1,10,9,0,1,0,1,0,0,0,2
12.728,0,0,12.728,18,18,5,4,9,1,10,9,0,1,0,1,0,1,0,2
12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,0,0
12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,0,2
12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,0,2
12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,0,2
12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,0,2
12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,0,2
12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,0,2
12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,0,2
12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,0,2
12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,0,2
12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,0,2
12.728,0,0,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,0,2
12.728,0,0,9,18,9,12.728,0,0,12.728,18,18,0,0,0,0,0,0,0,2
12.728,0,0,8.246,17,7,12.728,0,0,9,18,9,0,0,0,1,0,0,0,2
12.728,0,0,8.246,17,7,12.728,0,0,9,18,9,0,0,0,1,1,0,0,2
12.728,0,0,8.246,17,7,12.728,0,0,9,18,9,0,0,0,1,1,1,0,2
12.728,0,0,7.28,16,7,12.728,0,0,8,17,9,0,0,0,1,1,1,0,2
12.728,0,0,7.071,16,8,12.728,0,0,8,17,9,0,0,0,1,1,1,0,2
12.728,0,0,7.071,16,8,12.728,0,0,8,17,9,0,0,0,1,1,1,0,2
12.728,0,0,6.083,15,8,12.728,0,0,7,16,9,0,0,0,1,1,1,0,2
12.728,0,0,6,15,9,12.728,0,0,7,16,9,0,0,0,1,1,1,0,2
12.728,0,0,6,15,9,12.728,0,0,7,16,9,0,0,0,1,1,1,0,2
12.728,0,0,5,14,9,12.728,0,0,7,16,9,0,0,0,1,1,1,0,2
12.728,0,0,4,13,9,12.728,0,0,6,15,9,0,0,0,1,1,1,0,2
12.728,0,0,4,13,9,12.728,0,0,6,15,9,0,0,0,1,1,1,0,2
